Question Number,Answer
182,94.66550904
183,13.86
184,43.1342496
185,3.925306
186,7.495
187,69.822434
188,7.809
189,5.231536348
190,9.87178
191,3199.369627086
192,7.3
193,2.436772
194,1
195,11.3445055432
196,2.6551631358
197,-17.111429
198,7.809
199,-0.6648841153
200,13.985715485
201,2.95
202,11.5433854908
203,85.820672
204,3.4477216579
205,1.85
206,-1.100368181
207,0.9424019486
208,4.135240444
209,1.272986046
210,2.588
211,4.157
212,5.613
213,0.5384304752
214,1.5144180407
215,-8.408
216,11.26568
217,4.934
218,42.3397943947
219,11.995
220,0.9
221,-0.643
222,-304.57856492
223,5.038
224,-18.3856692943
225,-21.0728433099
226,26.0175298658
227,0.5677300613
228,89.50303
229,7.2852783421
230,128.2156654684
231,0.029
232,3.87
233,-21.0728433099
234,5.9520174488
235,318.7441443545
236,8.2846838086
237,64.6673479959
238,455.4911200293
239,1196.314
240,-0.023
241,-6.367806913
242,0.1417212918
243,-1.7885556265
244,1
245,-31.222815471
246,12.1582571209
247,0.779284515
248,0.994
249,-11.4182571209
250,-23.1745085158
251,9.3358672922
252,0
253,-3.827238806
254,-295.48956492
255,32.1348948609
256,0.8267422773
257,48.6791
258,1.3294019486
259,3.4467054264
260,7.869715485
261,-3.827238806
262,2.2283
263,1.069125
264,1
265,1.10378
266,-4
267,0.085
268,-827.3206409156
269,1
270,8.336
271,8.901
272,-788.868836035
273,27.3873141139
274,43.2627943947
275,0
276,-641.795536348
277,42.0821
278,0.779284515
279,0.1069289991
280,1.6536692943
281,1.926
282,9.749781
283,0
284,4.1604765274
285,2.886595
286,0.1678979181
287,-9.726
288,1
289,-3.5243102551
290,0.547
291,0
292,1.218836035
293,4.585
294,0.7507220618
295,7.013
296,-2.645
297,-1.1127380413
298,1
299,0.9318513529
300,-9.07
301,5.045004
302,0.141023833
303,4.891228
304,2824.9568
305,-8.408
306,1
307,11.3917933794
308,109.633
309,1
310,2
311,-5534.9256815062
312,-9.13029
313,69.64557
314,3.1456911263
315,2.2
316,3.2408958734
317,0.5204301075
318,5.231536348
319,17.116285
320,0
321,2.2283
322,-31.222815471
323,2.7783164061
324,4.688125
325,-18.3856692943
326,2.21
327,0.1837897445
328,-1.185759556
329,13.398
330,0.0958287033
331,-110.613474
332,10.7158958734
333,4.688125
334,-79.434985
335,123.9902474442
336,3.4477216579
337,-109.222251307
338,32.1348948609
339,10.671
340,-2
341,-3.055
342,16.156
343,96.20303
344,2.2
345,-2.834
346,2.633
347,8.5432783421
348,0.1059434262
349,10.27705525
350,1.926
351,0.944
352,3.8959621681
353,1.8651158847
354,26.22996
355,7.1
356,8.742
357,12.9331158847
358,-3.6316272952
359,30.061595
360,0.86
361,43.2627943947
362,175.685041
363,-3.3282853828
364,1.60878
365,4886.7337216579
366,455.4911200293
367,0.2686918824
368,2.1314415164
369,4.104
370,2
371,0.757
372,0.1605916535
373,-5
374,0.593536348
375,52.0167943947
376,-160.899444
377,1.919306
378,-77.8813737
379,29.494
380,-0.6
381,7.65486
382,-48469.3441929497
383,-9.13029
384,-1.1127380413
385,-0.6985348832
386,-14.052285
387,3.925306
388,-5.346
389,3.87
390,15.38168
391,0.068926875
392,2.78303
393,1.451
394,-0.7652173913
395,-8.336
396,23.604926875
397,-641.795536348
398,176.343597774
399,1
400,6.034
401,-6.7169746136
402,4.5364372273
403,1.226454047
404,-53.69532
405,-109.222251307
406,1.56461704
407,1.10378
408,0.426
409,1
410,1
411,-48469.3441929497
412,12.0100654253
413,1197.12345
414,40.9411
415,0.484
416,5.0342571209
417,1.8365972638
418,1
419,0.7507220618
420,8.842
421,-8.394
422,7.6664398518
423,3.1456911263
424,0.7294415164
425,-445.171221408
426,17.6467300613
427,17.3650271295
428,9.220616
429,1
430,-9.801
431,1198.784
432,-1
433,3.345013954
434,23.6
435,-2
436,2.78303
437,1.74
438,1
439,1
440,2.7783164061
441,-86.2833737
442,23.131125
443,1197.12345
444,0
445,-5.559197957
446,-9.068781
447,0.3563791875
448,0.9979548148
449,2.834
450,0.5513272694
451,-295.21356492
452,2.633
453,8.336
454,-1
455,69.822434
456,1
457,-6.354
458,9.122306
459,-9.723165844
460,2
461,0.3
462,0.1088257699
463,0.5677300613
464,9.003694
465,3.0148958734
466,-31.6369504302
467,37.9421
468,-79.434985
469,-110.98861704
470,1.04
471,-21.37036
472,1
473,-164.340444
474,5
475,15.1406272952
476,0
477,11.3917933794
478,1
479,5.866
480,-0.438
481,175.685041
482,10.7584415164
483,5.0342571209
484,6.7169746136
485,3
486,1
487,638.4564765274
488,-0.7198368642
489,1
490,-0.7198368642
491,591.19608
492,-5.25
493,32.400815471
494,1.04
495,8.3
496,81.15
497,-30.6145031493
498,1.272986046
499,17.658
500,23.4696265552
501,-243.5656204146
502,4.636
503,1.187
504,7.8249273447
505,-7.79
506,1.6558841153
507,-32.53932
508,-12.3500271295
509,27.293
510,4.5
511,23.5699678762
512,1
513,-2.0672853828
514,13.7346272952
515,-5.71
516,68.636046
517,-16.260285
518,7.21168
519,-6.434
520,7.65486
521,-445.171221408
522,6.5717529
523,2.969
524,1
525,1
526,71.51170212
527,120.783221
528,30.8
529,1.8948871751
530,-5.9520174488
531,10.671
532,46.073692
533,4.5364372273
534,11.3445055432
535,8.117
536,43.1342496
537,-30.217125
538,1
539,1
540,2.78303
541,3.597772
542,-26.1
543,4.195694
544,-7.0703734187
545,-1.7429401993
546,5.672
547,1
548,0.382848392
549,-9.762
550,-26.1056399158
551,42.3397943947
552,-817.7456409156
553,44.523228
554,1
555,0.531306
556,34.9945298658
557,26.23
558,18.3067300613
559,0.70626204
560,-0.6301865958
561,1
562,-0.4978337116
563,2.225
564,8.845
565,0.0247226955
566,0.4496265813
567,-19.03097
568,7.869715485
569,8.554536348
570,0.522
571,652.631536348
572,-110.98861704
573,27.360595
574,1
575,0
576,1
577,-1.5144180407
578,8.103309932
579,-7.7900064746
580,8.6065567541
581,12.0100654253
582,3.873454047
583,-0.0984651168
584,2
585,0.3707823508
586,0.220306
587,0.632
588,-12.486
589,42.0821
590,59.66532
591,1
592,3.597772
593,0
594,-4.6091128249
595,-1.3087216579
596,81.151686
597,-194.9849949767
598,-31.6369504302
599,-194.9849949767
600,-14.6744186047
601,368.6489364479
602,3.999
603,1
604,4.1357142857
605,88.05750904
606,59.66532
607,3.6671865958
608,6.1597119886
609,6.367
610,14.2534006216
611,3.922
612,0
613,-2.0672853828
614,2.4246265552
615,-1.0157123141
616,1.6558841153
617,11.403409
618,12.6916272952
619,-41.26032
620,0.4625574698
621,4.7736
622,0.2465680395
623,1
624,3199.369627086
625,-77.8813737
626,373.33
627,0.6868072202
628,0.6985348832
629,0.6848486152
630,3.1456911263
631,1.04
632,-5.628
633,12.134
634,-3.213
635,-1
636,-0.6648841153
637,1
638,12.9331158847
639,1.55
640,-1.185759556
641,2.4542117071
642,8.862
643,365.272230176
644,-19.03097
645,0.9578544061
646,5.54
647,7.335
648,-1.5144180407
649,6.428
650,4.009240444
651,0.9424019486
652,14.2534006216
653,365.272
654,0
655,0.3519523354
656,-48.12666
657,1.60878
658,368.4031960664
659,0.752
660,-1
661,-1.74
662,8.891
663,0.632
664,1
665,-1
666,-3.8175567541
667,1.607784292
668,0
669,-48.12666
670,8.8307529
671,29.7108948609
672,6.226
673,68.636046
674,-788.868836035
675,1.218836035
676,-817.7456409156
677,-0.8996085011
678,0.4496265813
679,70.228434
680,-1378.5618135756
681,6.42
682,-95.755
683,4.2155627727
684,-33.851
685,-0.5513807153
686,38.793
687,1
688,1
689,6.2
690,-1.3087216579
691,1
692,1.086
693,0
694,1.46
695,41.647240444
696,1
697,-0.1091610247
698,3.6296660118
699,-0.6301865958
700,-2.175
701,11.59769502
702,1.8948871751
703,-3.905
704,120.783221
705,0.609004
706,0.0043307057
707,7.6664398518
708,66.9
709,0.2231893762
710,0
711,85.54303
712,-3.448
713,23.406905696
714,7.2852783421
715,2
716,-0.9
717,66.8822523871
718,64.7
719,35.7774564267
720,-3.6316272952
721,9.749781
722,-4.826
723,-7.972306
724,-16.5002500633
725,23.7617880678
726,0
727,0
728,33.47575
729,-17.94
730,-108.3845988
731,1190.30345
732,21.802926875
733,11.5433854908
734,41.368555424
735,59.3241861621
736,7.452
737,-17.111429
738,-3.905
739,0.3877471888
740,14.609806913
741,2.886595
742,8.103309932
743,13.398
744,-21.0113141139
745,1
746,1
747,-9.723165844
748,1
749,2.78303
750,-1
751,11.59769502
752,3
753,17.3650271295
754,-448.7931200293
755,1.10378
756,0.1927054264
757,12.033
758,17.116285
759,6.130672
760,12.033
761,35.709
762,1.4876838086
763,-57.421
764,1
765,1
766,-33.851
767,3.737
768,-4879.1367216579
769,2
770,2.1314415164
771,4.01
772,6.634
773,-10.7604186047
774,-30.6145031493
775,4.5364372273
776,-0.6985348832
777,-829.0016409156
778,3.873454047
779,59.3241861621
780,2
781,-3.8175567541
782,19.1122500633
783,1
784,3.1456911263
785,10.635
786,1.187
787,25.3315085158
788,21.42
789,-3.038
790,10.2944019486
791,33.7388428419
792,-14.6744186047
793,2.4537300613
794,2.4542117071
795,166.58
796,0.068926875
797,1
798,-4.642
799,-21.37036
800,4.954
801,27.3775298658
802,39
803,-5.559197957
804,1190.303
805,-10.6526272952
806,1
807,-10.7604186047
808,4.321
809,1.987
810,-4.5
811,17.72878
812,1.74
813,0.7198368642
814,1
815,7.297458
816,0.724
817,3.925306
818,60.60457
819,8.38478
820,71.51170212
821,2.9484982365
822,1.1127380413
823,-2.5860174488
824,1
825,9.6777054264
826,29.979
827,0
828,0.5415750469
829,-5.693
830,-6.7169746136
831,23.8888428419
832,9.84636014
833,-3
834,8.723
835,-21.0113141139
836,10.407125
837,10.713
838,3.345013954
839,-32.533240444
840,14.609806913
841,-4.7929273447
842,0.8600707632
843,1.226454047
844,127.543
845,-6.367806913
846,-3864.1087634525
847,9.6873159795
848,5.12
849,6.474
850,0.7419206968
851,-0.6533493542
852,6.153
853,-3864.1087634525
854,38.3551
855,3.4467054264
856,6.45571496
857,-108.3845988
858,0.08
859,0
860,1.3109219491
861,2
862,-4879.1367216579
863,-4.24569502
864,5.12
865,-9.8435055432
866,30.2376
867,-8.5547300613
868,3.6296660118
869,-1
870,-1.218
871,2.904
872,1
873,6.555
874,-0.7925141118
875,0.4496265813
876,-1.604
877,2.8114443735
878,46.073692
879,2.4246265552
880,6.5717529
881,-838.5716409156
882,2.97
883,1
884,21.802926875
885,0.852
886,0.4915019077
887,1
888,7.1178681094
889,4.1604765274
890,4.2155627727
891,15.988
892,3.87
893,1
894,1
895,0
896,89.50303
897,29.494465
898,638.4564765274
899,5.54
900,-1
901,166.583597774
902,12.673
903,23.7356
904,1.52
905,0.752
906,0.4294478528
907,0.1927054264
908,-39.8766
909,16.156
910,-1.0090458535
911,1
912,127.5428
913,-0.477
914,6.45571496
915,34.9945298658
916,11.403409
917,6.514
918,3.379
919,370.340274
920,-0.5876341866
921,-1.449
922,4
923,7.2852783421
924,3413.32771496
925,9.220616
926,-3.5243102551
927,5.66
928,-2.174
929,14.3528180562
930,1
931,11.995
932,-1
933,-5534.9256815062
934,1
935,-43.85832
936,-2.5860174488
937,1
938,3.0148958734
939,23.8888428419
940,10.0327300613
941,13.079
942,1
943,13.9057300613
944,4.3368841153
945,4.135240444
946,18.1571158847
947,1
948,1
949,6.153
950,1
951,1
952,-95.7547588894
953,1.580221
954,-12.96
955,5.467
956,2.588
957,4.157
958,1
959,-6.911
960,3421.25171496
961,18.128
962,12.6880707632
963,1
964,2
965,-0.6475285992
966,176.343597774
967,11.1259273447
968,25.8125298658
969,-0.1117221076
970,-0.939197957
971,1
972,-4.723
973,1
974,1.5728715667
975,171.600444
976,1.56
977,0.118119537
978,-3.127
979,-12.4
980,12.67305525
981,1.5728715667
982,-1.449
983,0.422
984,-110.613474
985,-117.397474
986,-110.3917098445
987,31.159968
988,4.95
989,-8.5547300613
990,1.187
991,0
992,1
993,0.1114702932
994,30.7505304519
995,4.7736
996,13.7346272952
997,4.891228
998,12.6880707632
999,591.19608
1000,94.82303
