Question Number,Answer
103,1.27298604599240901987050680955570439830319267693681625362804
104,1.52177515809332303664741727817776270584408846608497423982546
105,5.854124592
106,4.093
107,-37.01
108,0.465
109,1.71004269537776127714869129385557824392054947094857991460924
110,3.11
111,10.27705525
112,20.519212336
113,-0.198
114,-175.183345138139825294748124330117899249732047159699892818864
115,-53.695
116,1.33980486985812311507691251469610188095355367723608946379095
117,128.629035431316306483300589390962671905697445972495088408645
118,3.617376
119,-2.22686720148092521167116711766316663111817088640221217196077
120,26.4
121,9.9
122,-2.77726445980356493270280101855220080029101491451436886140416
123,4.14
124,-21.8
125,-295.5
126,19.6
127,3.121
128,6.40091804074728658
129,4.82127067277734225813584192647088383686104243301372891917423
130,26.229618075166112956810631229235880398671096345514950166113
131,-124.508281143066299344236602982442142975362909246395852947104
132,71.5591969272009966777408637873754152823920265780730897009971
133,1
134,6.615773287168
135,-12.993152
136,1.9
137,-30.045
138,1
139,25.4200650622068121558229655313073628390781154395268203140934
140,1
141,-4.19
142,45.982999
143,3.244
144,18.9
145,-4.49
146,10.7631225922963583653738668311843559413736652679276273886831
147,0.207039337474120082815734989648033126293995859213250517598344
148,5.269
149,-17.9352899828587759502560552421440225531230985029413990265586
150,-0.481
151,36.637999
152,-2.24826445980356493270280101855220080029101491451436886140416
153,7.868
154,369.960230176
155,1
156,32.803
157,9.7195779347420542350670541557213704022261930328847304697652
158,3.244
159,18.9066723052871367710767604972696187756648941326457114297515
160,8.657
161,-0.681384465626911017747524908673003381940149830672395250458081
162,1.29865405602037104401600582029829028737722808293925063659513
163,-2.606
164,0.387337057728119180633147113594040968342644320297951582867784
165,1
166,-38.2611401215830486618004866180048661800486618004866180048662
167,44.5
168,-79.7532
169,0.140409997191800056163998876720022465599550688008986239820275
170,0.344589937973811164713990351481736733287388008270158511371468
171,1.74608195925271342
172,-5.231
173,4.17
174,-23.5849063274592903745867126434193896573568745313679397199246
175,14.78
176,71.559347995947748643589346504848302075437352438550589974108
177,-152.192444
178,1.32394902684970982589553732239343606163698218931358815289174
179,3421.25
180,1
181,0.134087599417497479556401926739106082670550016802957320488406
182,-124.51
183,13.7309676055638816112572712097064846509849516472163837140144
184,65.67
185,5.623376
186,7.495
187,69.8
188,8.8
189,5.232
190,10.9002359471710535735441706315565704928920517147833117774113
191,3199.369627086
192,7.3
193,2.436772
194,1
195,11.345
196,-0.21871017825407166711905802629208384542292725315581874863933
197,-17.1
198,8.809
199,-3.504
200,13.5714057858711093891256618881570450729691334108226785483663
201,9.15
202,11.43
203,-13.0
204,3.448
205,1.85
206,-0.251343148105485179732006821526238211323757955786961303678497
207,1.6
208,2.878
209,1.3
210,8.79
211,4.0552476297092528914158116012293014195768281675756220533811
212,16.839
213,-0.134607618791223583254812222371786243101359536949791358190874
214,1.51441804073714839961202715809893307468477206595538312318138
215,8.41
216,-14.8171225922963583653738668311843559413736652679276273886831
217,4.934
218,79.799
219,12.00
220,5.2
221,0.643
222,304.57856492
223,5.038
224,-18.47808195925271342
225,-42.68
226,40.0311401215830486618004866180048661800486618004866180048662
227,1.69569516008413672217353198948290972830850131463628396143734
228,-26.103
229,7.28527834208905074622439667153386300859814016419668886506
230,61.16
231,7.6720835658069433164804886031737021673485659025038152594233
232,9.766
233,-42.682253403391661444074281756110433090345350793284295939572
234,2.24270838881354260579168633891246930340611878439043038856659
235,152.031373023504171632896305125148986889153754469606674612634
236,-8.24061299711425480152384447273237369141252349865149224001343
237,64.667347995947748643589346504848302075437352438550589974108
238,455.491
239,-2262.76389177662731333758774728781110402042118698149329929802
240,0.023
241,1.27356138259833134684147794994040524433849821215733015494636
242,0.141721291791349041321855051387993364690238671652048303854949
243,1.78855562646245479685173367368644969155498830036162518613061
244,1
245,31.2228154710404920553562275756022552537160430548436699128652
246,12.158
247,1.19359421412889061087433811184295492703086658917732145163373
248,1.424
249,-11.4182571208622016936104695919938414164742109314857582755966
250,27.4890556225669099756690997566909975669099756690997566909976
251,9.3
252,-4.18995326086956521739130434782608695652173913043478260869564
253,-3.82623399212512822430024539964623453234212760080596036987745
254,-295.48956492
255,0.19713279851907478832883288233683336888182911359778782803923
256,0.841926931844612312876315236348410473126872382095862997555425
257,53.0795440841320088420360622756478157745418882102047558588976
258,0.2150626534126809065334927048575552836959579027275086634487
259,2.035
260,7.455
261,-3.8
262,0.6943125816858878273482917114733071796175099032564276498532
263,6.514
264,1
265,2.1322359471710535735441706315565704928920517147833117774113
266,-1
267,0.085
268,-1665.8922818312
269,1
270,7.05
271,8.901
272,-788.87258851052225
273,59.0457057289423005566610516689737065695473007633136296581071
274,80.7221336912
275,1
276,-641.795536348
277,-39.03
278,1.2
279,0.106928999144568006843455945252352437981180496150556030795552
280,1.75
281,6.182
282,29.249343
283,-1
284,1.599
285,2.89
286,0.167897918065815983881799865681665547347212894560107454667562
287,-19.452
288,1
289,-3.89661218115564809994794377928162415408641332639250390421655
290,0.547
291,1
292,1.22258851052225
293,0.175
294,1.417
295,7.013
296,-3.645
297,2.65149520812748916781653641902743362751151161740846565575407
298,1
299,0.769959078631299422613590584584977626801968529228648500338315
300,-28.57
301,7.08
302,0.141023833027781695106472993935975179805387110421661260753067
303,4.891228
304,1347.61
305,8.408
306,1
307,3.79726445980356493270280101855220080029101491451436886140416
308,109.633
309,1
310,1.035
311,-5534.92568150618789195923339539396855143000868740537513906755
312,9.13029
313,69.64557
314,3.14574072098976109215017064846416382252559726962457337883959
315,2.2
316,3.1109676055638816112572712097064846509849516472163837140144
317,0.520430107526881720430107526881720430107526881720430107526882
318,5.231536348
319,17.116285
320,6.198
321,0.69
322,31.223
323,-3.8828029350094427300386124028825721717118593262113474736012
324,5.523
325,-18.478
326,2.21
327,0.183789744532255100165410770079029590148869693071126631133983
328,2.4
329,13.27
330,0.180908937094340990346399634223058932752413059770509115014126
331,-302.049849900646728733054062077382326747369462677705577728668
332,10.5859676055638816112572712097064846509849516472163837140144
333,5.522999
334,-79.4
335,235.690822555839183152520740268028079132099553286534779834078
336,3.44772165791094925377560332846613699140185983580331113494
337,-109.2
338,0.20
339,6.299
340,-1
341,0.906
342,-2.45
343,32.802616
344,2.2
345,2.4747548889349303981871155713823243768209776626740045322114
346,1.64
347,8.54327834208905074622439667153386300859814016419668886506
348,0.105943426210403644453861637885369212840343256700921707808031
349,10.3
350,6.182
351,0.127343
352,1.299
353,8.0157772523830887600803958027329261119453487684803459133826
354,29.80596
355,7.8
356,8.742
357,10.9377772523830887600803958027329261119453487684803459133826
358,-3.6316272951551685644116990399642777405670908684974324626033
359,30.061595
360,0.43
361,80.7
362,175.721
363,-0.80628538283062645011600928074245939675174013921113689095128
364,2.6372359471710535735441706315565704928920517147833117774113
365,4886.73372165791094925377560332846613699140185983580331113494
366,455.491120029328018223234624145785876993166287015945330296128
367,1.63701130892757331944004364122524299023020228361192961473295
368,2.16727067277734225813584192647088383686104243301372891917423
369,4.104
370,1
371,-0.757
372,0.160779203179431910897772559765215288520241781942416718417904
373,1
374,0.593536348
375,89.4761336912
376,-160.899444
377,3.6
378,77.88
379,29.494
380,1.6
381,8.121668
382,-48469.3441929496873698870068434649826048725860756088700928145
383,9.13
384,2.65
385,-1.9183668876531959874432257457866595398583087877382189212501
386,-14.052285
387,5.623376
388,5.346
389,4.11
390,18.9331225922963583653738668311843559413736652679276273886831
391,1.82
392,0.992616
393,1.451
394,0.756173913043478260869565217391304347826086956521739130434783
395,7.05
396,25.353987905
397,-641.796
398,176.343597774
399,1
400,9.242
401,6.71697461362267741518801725439683293399338132690023050738915
402,3.979031416997201672567815193286788349429617883794388487232
403,1.21466764662436366333867076437622044693127825268292885018588
404,-53.69532
405,-109.222251307
406,1.9192451110650696018128844286176756231790223373259954677886
407,2.13
408,0.426
409,1
410,1
411,-48469.3
412,12.0045878201556364106004607456548065887329898403876178450106
413,2275.59489177662731333758774728781110402042118698149329929802
414,45.3415440841320088420360622756478157745418882102047558588976
415,0.45556082725060827250608272506082725060827250608272506082725
416,5.03425712086220169361046959199384141647421093148575827559661
417,1.3
418,1
419,1.41724061319706731837369473450344367918240391024216840702066
420,8.842
421,11.157
422,13.19
423,3.14574072098976109215017064846416382252559726962457337883959
424,0.76527067277734225813584192647088383686104243301372891917423
425,-1115.92435882325239535574100339743378302602500247385955074711
426,-11.2926951600841367221735319894829097283085013146362839614373
427,12.5
428,9.37561293043478260869565217391304347826086956521739130434773
429,1
430,8.801
431,-2260.294
432,-2
433,3.34501395400759098012949319044429560169680732306318374637196
434,23.5
435,-1
436,0.993
437,2.3166515780730897009966777408637873754152823920265780730897
438,1
439,1
440,-3.9
441,-69.4793737
442,28.5756679982228142380519336484352418581259748864918679370224
443,2275.595
444,0.152975370965274590790882667890469634388863392993728009790424
445,5.6
446,-28.568343
447,0.356379187455452601568068424803991446899501069137562366357805
448,0.997954814775542605279108389228566966096036155057509639868001
449,2.4747548889349303981871155713823243768209776626740045322114
450,1.710
451,-295.21356492
452,1.636875408
453,7.05
454,-1
455,69.822434
456,1
457,71.8580487434486906056599251980802241035481788636064120942394
458,10.820376
459,-7.83
460,1
461,1.6
462,0.108825769942322341930569158776798345848296876700402655348787
463,1.7
464,7.305624
465,6.49996760556388161125727120970648465098495164721638371401443
466,31.637
467,-43.1685440841320088420360622756478157745418882102047558588976
468,-79.43536285475
469,99.6192451110650696018128844286176756231790223373259954677886
470,1.04
471,4.27
472,1
473,-164.340444
474,1
475,15.1406272951551685644116990399642777405670908684974324626033
476,1
477,3.80
478,1
479,5.866
480,0.438
481,175.721345138139825294748124330117899249732047159699892818864
482,10.7942706727773422581358419264708838368610424330137289191742
483,5.0
484,6.71697461362267741518801725439683293399338132690023050738915
485,1
486,8
487,677.39
488,8.1
489,1
490,8.14071017825407166711905802629208384542292725315581874863933
491,591.2
492,0.9972845294717519885784213746685702631042219049561492963492
493,-30.0448154710404920553562275756022552537160430548436699128652
494,1.04
495,6.9
496,80.37
497,30.6089736586645806183242504342532286314787281872351999154356
498,1.27298604599240901987050680955570439830319267693681625362804
499,17.658
500,25.4
501,-243.56562041461
502,4.636
503,1.20695326086956521739130434782608695652173913043478260869564
504,7.849018237552845
505,6.992
506,-4.4947772523830887600803958027329261119453487684803459133826
507,-32.53932
508,-7.5029380488640064038423053832299379627776665999599759855914
509,27.2986399158210075026795284030010718113612004287245444801715
510,4.5
511,23.4982476297092528914158116012293014195768281675756220533811
512,1
513,2.067
514,13.7346272951551685644116990399642777405670908684974324626033
515,5.71
516,58.047
517,-16.260285
518,10.76
519,1.134
520,8.1
521,-1115.924
522,-0.49
523,2.969
524,1
525,1
526,75.872622456
527,120.589035431316306483300589390962671905697445972495088408645
528,30.8
529,1.895
530,-2.24270838881354260579168633891246930340611878439043038856659
531,6.299
532,46.073692
533,12.661031416997201672567815193286788349429617883794388487232
534,11.3445055431619786614936954413191076624636275460717749757517
535,8.117
536,65.6701969272009966777408637873754152823920265780730897009971
537,36.64
538,1
539,1
540,0.992616
541,3.597772
542,-26.1
543,2.497624
544,6.1261106028226996936151194879531119572493372091704000330239
545,2.3166515780730897009966777408637873754152823920265780730897
546,5.672
547,1
548,0.191424196018376722817764165390505359877488514548238897396631
549,8.762
550,-26.1056399158210075026795284030010718113612004287245444801715
551,79.7991336912
552,-1656.317
553,44.523228
554,1
555,2.229376
556,-31.0541401215830486618004866180048661800486618004866180048662
557,29.81
558,19.4346951600841367221735319894829097283085013146362839614373
559,0.706273174896668408655179759421680247536056863409199231890344
560,-1.0
561,1
562,1.340
563,2.225
564,8.845
565,0.652076006097560975609756097560975609756097560975609756097561
566,1.3938893971773003063848805120468880427506627908295999669761
567,17.081
568,7.45540578587110938912566188815704507296913341082267854836627
569,8.554536348
570,0.522
571,652.631536348
572,99.619
573,27.360595
574,1
575,6.198
576,1
577,-1.514
578,15.273
579,6.99201359663321463256717384266752994496600841696341858206539
580,8.65653822689834693673495138162796719589229043889651544160007
581,12.005
582,3.86166764662436366333867076437622044693127825268292885018588
583,-1.1213668876531959874432257457866595398583087877382189212501
584,1
585,0.370782350760103819058212829069336299592139414163885799035966
586,1.918376
587,1.63
588,-34.095253403391661444074281756110433090345350793284295939572
589,-39.0285440841320088420360622756478157745418882102047558588976
590,59.66532
591,1
592,3.597772
593,-1.543
594,4.60911282490716938017709225935447015138531848043416166809483
595,-1.309
596,80.3701367869004309193852917171921775310158521271896361557852
597,-488.8
598,31.6369504301628106255355612682090831191088260497000856898029
599,-488.774869164584549165814559488075996965398951083550483227234
600,19.42
601,175.858813843186869027011985988427589688824074072633898442697
602,-3.999
603,1
604,-0.724200426439232409381663113006396588486140724946695095948827
605,131.116281143066299344236602982442142975362909246395852947104
606,59.7
607,4.056
608,-11.6140684084046454775555899174640116339637493471266512619895
609,5.367
610,21.22
611,3.7929676055638816112572712097064846509849516472163837140144
612,1
613,2.06728538283062645011600928074245939675174013921113689095128
614,4.4
615,0.880061859333816936304427451221535980067423819734291054880606
616,4.4947772523830887600803958027329261119453487684803459133826
617,11.40
618,12.6916272951551685644116990399642777405670908684974324626033
619,-41.26032
620,0.462557469786577526356389817433787606068398045770120853689895
621,7.268
622,0.24656803945088631214180994268959083033453285352525656404105
623,1
624,3199.37
625,77.8813737
626,180.539813843186869027011985988427589688824074072633898442697
627,0.6868072202068177316143166926786127744369510559202689680357
628,1.9183668876531959874432257457866595398583087877382189212501
629,0.600699187348611363612290941015517564829350525935143189497585
630,3.14574072098976109215017064846416382252559726962457337883959
631,1.04
632,-1.372
633,4.136
634,1.03063645242939653139530291254852002861502202725433773889436
635,-1
636,-3.5037772523830887600803958027329261119453487684803459133826
637,1
638,10.9
639,0.775
640,2.4433276947128632289232395027303812243351058673542885702485
641,2.65816846828472363858861921272690189679787884968386702019172
642,8.862
643,365.272230176
644,17.0814892165749433473616056976367756555519585626416315959857
645,0.191570881226053639846743295019157088122605363984674329501916
646,5.6417523702907471085841883987706985804231718324243779466189
647,8.335
648,-1.51441804073714839961202715809893307468477206595538312318138
649,1.197
650,7.6383276947128632289232395027303812243351058673542885702485
651,1.62106265341268090653349270485755528369595790272750866344874
652,21.2230950377252022247064750699971095784012478547095909593888
653,365.272
654,-1
655,0.351952335354824981380997978508351952335354824981380997978508
656,43.197
657,2.6
658,-694.620126544753323090838275134545514450037242465117793269213
659,1.1223276947128632289232395027303812243351058673542885702485
660,-1
661,2.32
662,8.891
663,1.632
664,1
665,-1
666,-3.86753822689834693673495138162796719589229043889651544160007
667,0.605809937550929931332168108836431470396034247539284275679792
668,2.149
669,43.19666
670,2.75156076122117345978128005256871635282419174660522277636823
671,-2.227
672,6.0969676055638816112572712097064846509849516472163837140144
673,58.0467838783970520497466605251036388760939659143251957623215
674,-788.87
675,1.2
676,-1656.3172818312
677,0.158557046979865771812080536912751677852348993288590604026846
678,1.3938893971773003063848805120468880427506627908295999669761
679,70.228434
680,-1378.56181357563832925510171740821134531257999686310713301807
681,6.42
682,-193.948
683,-3.9
684,-37.4
685,-0.551380715255771842462652784065187867813490267089180624717067
686,-6.793
687,1
688,1
689,-11.6
690,-1.30872165791094925377560332846613699140185983580331113494
691,1
692,0.158
693,1
694,2.79701130892757331944004364122524299023020228361192961473295
695,21.4576723052871367710767604972696187756648941326457114297515
696,1
697,-0.176554357326335832589052685203071975774756229243152371044552
698,3.6
699,-1.0192483048449367615366011516773345161476677114207186380402
700,2.175
701,19.0118339431561252116799260828913166832588008118728946033581
702,1.89488717509283061982290774064552984861468151956583833190517
703,-3.91
704,120.59
705,0.422004
706,2.07491804074728658
707,13.1873446855121591746499631540162122328666175386882829771555
708,-66.5
709,0.115500502176096417810512219618346166722464010713090056913291
710,1
711,30.062616
712,2.448
713,19.182212336
714,7.285
715,7
716,10.2
717,-66.5264687257033790127019964283684528107733022046134968536284
718,64.7
719,35.9852294092164282160071928934274596333242513544928146907315
720,-3.632
721,29.249
722,12.9880684084046454775555899174640116339637493471266512619895
723,-9.670376
724,19.5722076032676399026763990267639902676399026763990267639903
725,39.3160835658069433164804886031737021673485659025038152594233
726,1
727,1
728,33.48
729,-17.94
730,-216.7691976
731,-2268.77489177662731333758774728781110402042118698149329929802
732,23.551987905
733,11.4324518900285107993435692343089868465171909142517263379495
734,41.609
735,-111.9
736,10.452
737,-17.111429
738,-3.905
739,0.387747188832880961613028305544784800310197751066304769290423
740,6.96843861740166865315852205005959475566150178784266984505364
741,2.886595
742,15.272561472
743,13.2689676055638816112572712097064846509849516472163837140144
744,-52.67
745,1
746,1
747,-7.82954402749605589362181654270903763804372323642100518368267
748,1
749,0.992616
750,-1
751,19.012
752,1
753,12.5179380488640064038423053832299379627776665999599759855914
754,-448.793120029328018223234624145785876993166287015945330296128
755,2.1322359471710535735441706315565704928920517147833117774113
756,1.2
757,13.033
758,17.1
759,5.024152
760,13.03
761,39.28496
762,1.44
763,76.0054687257033790127019964283684528107733022046134968536284
764,1
765,1
766,-37.42696
767,3.737
768,-4879.137
769,2
770,2.17
771,7.64
772,6.634
773,23.338
774,30.61
775,12.66
776,-1.92
777,-1667.5732818312
778,3.862
779,-111.855092841345140594337886495095896046704869962176778304221
780,-1
781,-3.87
782,-16.9602076032676399026763990267639902676399026763990267639903
783,3
784,3.1
785,13.1382381601024433278399694935334445324717125914905139940333
786,1.207
787,-25.332
788,7.14
789,4.038
790,10.9730626534126809065334927048575552836959579027275086634487
791,64.1335571580514784088491810253137630291427355881727292065518
792,19.4238356058531507826992068562147847714728602618485808468256
793,3.58169516008413672217353198948290972830850131463628396143734
794,2.658
795,-166.58
796,1.817987905
797,1
798,5.072
799,4.274072
800,5.954
801,-38.261
802,7
803,5.55819387300972954754389875326915355574336811099240964507638
804,-2268.775
805,-10.6526272951551685644116990399642777405670908684974324626033
806,1
807,23.3378356058531507826992068562147847714728602618485808468256
808,4.321
809,1.987
810,-4.5
811,25.4072359471710535735441706315565704928920517147833117774113
812,2.3166515780730897009966777408637873754152823920265780730897
813,3.59371017825407166711905802629208384542292725315581874863933
814,1
815,7.327108
816,0.724
817,5.623
818,60.605
819,16.0632359471710535735441706315565704928920517147833117774113
820,75.873
821,9.14530833488026731019120103953963244848709857063300538333022
822,0.26649520812748916781653641902743362751151161740846565575407
823,5.60870838881354260579168633891246930340611878439043038856659
824,1
825,10.70
826,33.55496
827,-1.54326086956521739130434782608695652173913043478260869565217
828,0.541575046904315196998123827392120075046904315196998123827392
829,15.3299380488640064038423053832299379627776665999599759855914
830,6.72
831,54.2835571580514784088491810253137630291427355881727292065518
832,3.511875408
833,2
834,8.723
835,-52.6697057289423005566610516689737065695473007633136296581071
836,11.241999
837,10.713
838,3.345
839,-12.3436723052871367710767604972696187756648941326457114297515
840,6.97
841,-4.817018237552845
842,5.1527154705282480114215786253314297368957780950438507036508
843,1.2
844,127.338
845,1.274
846,-3864.10876345251423690205011389521640091116173120728929384966
847,9.720
848,7.62323816010244332783996949353344453247171259149051399403333
849,6.474
850,0.741920696768278707311482924593169837267934907173962869585148
851,0.653349354160408531090417542805647341544007209372183838990688
852,6.2
853,-3864.11
854,42.7555440841320088420360622756478157745418882102047558588976
855,2.03456072351421188630490956072351421188630490956072351421189
856,6.457843541562176
857,-216.8
858,-0.08
859,1
860,1.31092194906997863222715922533893862338470771278144681065828
861,1.035
862,-4879.13672165791094925377560332846613699140185983580331113494
863,-11.6598339431561252116799260828913166832588008118728946033581
864,7.62
865,-9.8435055431619786614936954413191076624636275460717749757517
866,32.731618075166112956810631229235880398671096345514950166113
867,20.3846951600841367221735319894829097283085013146362839614373
868,3.62966601178781925343811394891944990176817288801571709233792
869,-1
870,-1.218
871,2.904
872,1
873,6.555
874,-0.876233906263919069023598781039267855652442843803126580664841
875,1.4
876,1.604
877,6.38855562646245479685173367368644969155498830036162518613061
878,46.07
879,4.3750650622068121558229655313073628390781154395268203140934
880,-0.49256076122117345978128005256871635282419174660522277636823
881,-1677.1
882,9.212
883,1
884,23.55
885,0.852
886,0.429197864886390981301962464686493995286329806221644906731079
887,1
888,7.76130195703056131627958214295186661420410706392817017968966
889,1.598773287168
890,-3.90903141699720167256781519328678834942961788379438848723201
891,9.649875408
892,4.106
893,1
894,1
895,1
896,-26.102616
897,29.494465
898,677.390773287168
899,5.64
900,1
901,-166.583597774
902,12.673
903,26.23
904,1.52
905,1.1
906,1.28267409991235758106923751095530236634531113058720420683611
907,1.21943927648578811369509043927648578811369509043927648578811
908,-79.8
909,-2.446
910,-0.812530513438777074888108815142075304902835537196036237409991
911,1
912,127.337946601178781925343811394891944990176817288801571709234
913,0.477
914,6.5
915,-31.054
916,11.403409
917,6.514
918,6.379
919,370.340
920,1.58236354757060346860469708745147997138497797274566226110564
921,2.445124592
922,-1
923,7.28527834208905074622439667153386300859814016419668886506
924,-3413.329843541562176
925,9.4
926,-3.897
927,6.66
928,2.174
929,12.1385997236296637494242284661446338093044679871027176416398
930,1
931,11.995
932,-1
933,-5534.926
934,1
935,-43.85832
936,5.61
937,1
938,2.88496760556388161125727120970648465098495164721638371401443
939,54.3
940,11.1606951600841367221735319894829097283085013146362839614373
941,13.079
942,1
943,-15.0336951600841367221735319894829097283085013146362839614373
944,7.1757772523830887600803958027329261119453487684803459133826
945,2.8776723052871367710767604972696187756648941326457114297515
946,16.1617772523830887600803958027329261119453487684803459133826
947,1
948,1
949,6.178
950,1
951,1
952,-193.948159465011709601873536299765807962529274004683840749415
953,1.386035431316306483300589390962671905697445972495088408645
954,8.0629380488640064038423053832299379627776665999599759855914
955,5.467
956,8.786
957,4.055
958,1
959,0.657
960,3421.253843541562176
961,9.064
962,22.8947154705282480114215786253314297368957780950438507036508
963,1
964,1
965,0.431685732786531405137060220159723721131016619900712281459098
966,176.344
967,11.150018237552845
968,-39.8261401215830486618004866180048661800486618004866180048662
969,0.300674342427765510564836740281890009190653877297147545734055
970,10.1781938730097295475438987532691535557433681109924096450764
971,1
972,-4.723
973,1
974,1.578
975,171.6
976,1.92
977,0.118119536971415072052917552563193952279707063548310890621309
978,3.127
979,-7.5
980,12.67305525
981,1.57810974748206758159880729919164968375161439079148083613658
982,2.45
983,0.422
984,-302.05
985,-294.283849900646728733054062077382326747369462677705577728668
986,-110.391709844495765973826020015396458814472671285604311008468
987,26.3529
988,5.95
989,20.4
990,5.37695326086956521739130434782608695652173913043478260869564
991,4.41
992,1
993,0.111470293166871028870805930219596477538735926875487682532605
994,30.7505304518664047151277013752455795677799607072691552062869
995,7.267618075166112956810631229235880398671096345514950166113
996,13.73
997,4.9
998,22.89
999,591.196447821248
1000,39.342616
